"Akron, OH",10420,1995,4,104.66,-0.56
"Akron, OH",10420,1996,1,107.14,-0.55
"Akron, OH",10420,1996,2,107.29,-0.56
"Akron, OH",10420,1996,3,108.24,-0.59
"Akron, OH",10420,1996,4,110.02,-0.61
"Akron, OH",10420,1997,1,110.93,-0.62
"Akron, OH",10420,1997,2,111.92,-0.6
"Akron, OH",10420,1997,3,114.19,-0.6
"Akron, OH",10420,1997,4,115.36,-0.61
"Akron, OH",10420,1998,1,117.42,-0.59
"Akron, OH",10420,1998,2,118.5,-0.59
"Akron, OH",10420,1998,3,119.79,-0.6
"Akron, OH",10420,1998,4,121.26,-0.6
"Akron, OH",10420,1999,1,122.33,-0.61
"Akron, OH",10420,1999,2,123.61,-0.63
"Akron, OH",10420,1999,3,123.79,-0.65
"Akron, OH",10420,1999,4,124.08,-0.68
"Akron, OH",10420,2000,1,124.17,-0.68
"Akron, OH",10420,2000,2,125.94,-0.65
"Akron, OH",10420,2000,3,128.03,-0.66
"Akron, OH",10420,2000,4,129.44,-0.67
"Akron, OH",10420,2001,1,132.2,-0.65
"Akron, OH",10420,2001,2,133.49,-0.65
"Akron, OH",10420,2001,3,134.49,-0.66
"Akron, OH",10420,2001,4,136.39,-0.65
"Akron, OH",10420,2002,1,136.83,-0.67
"Akron, OH",10420,2002,2,137.07,-0.67
"Akron, OH",10420,2002,3,138.94,-0.67
"Akron, OH",10420,2002,4,139.91,-0.67
"Akron, OH",10420,2003,1,140.88,-0.68
"Akron, OH",10420,2003,2,141.7,-0.68
"Akron, OH",10420,2003,3,143.14,-0.69
"Akron, OH",10420,2003,4,143.36,-0.73
"Akron, OH",10420,2004,1,144.59,-0.74
"Akron, OH",10420,2004,2,145.56,-0.74
"Akron, OH",10420,2004,3,146.35,-0.78
"Akron, OH",10420,2004,4,147.74,-0.79
"Akron, OH",10420,2005,1,149.05,-0.82
"Akron, OH",10420,2005,2,150.39,-0.82
"Akron, OH",10420,2005,3,151.92,-0.81
"Akron, OH",10420,2005,4,152.33,-0.84
"Akron, OH",10420,2006,1,152.88,-0.88
"Akron, OH",10420,2006,2,150.22,-0.83
"Akron, OH",10420,2006,3,149.31,-0.82
"Akron, OH",10420,2006,4,151.32,-0.84
"Akron, OH",10420,2007,1,150.57,-0.85
"Akron, OH",10420,2007,2,148.75,-0.81
"Akron, OH",10420,2007,3,147.25,-0.8
"Akron, OH",10420,2007,4,146.75,-0.81
"Akron, OH",10420,2008,1,147.55,-0.8
"Akron, OH",10420,2008,2,145.68,-0.82
"Akron, OH",10420,2008,3,141.16,-0.83
"Akron, OH",10420,2008,4,141.39,-0.86
"Akron, OH",10420,2009,1,144.4,-0.77
"Akron, OH",10420,2009,2,140.57,-0.74
"Akron, OH",10420,2009,3,137.78,-0.81
"Akron, OH",10420,2009,4,137.98,-0.79
"Akron, OH",10420,2010,1,135.47,-0.79
"Akron, OH",10420,2010,2,135.46,-0.78
"Akron, OH",10420,2010,3,136.84,-0.75
"Akron, OH",10420,2010,4,136.3,-0.74
"Akron, OH",10420,2011,1,132.65,-0.82
"Akron, OH",10420,2011,2,129.14,-0.81
"Akron, OH",10420,2011,3,130.51,-0.77
"Akron, OH",10420,2011,4,130.12,-0.75
"Akron, OH",10420,2012,1,127.06,-0.73
"Akron, OH",10420,2012,2,126.66,-0.74
"Akron, OH",10420,2012,3,127.62,-0.73
"Akron, OH",10420,2012,4,128.53,-0.73
"Akron, OH",10420,2013,1,128.38,-0.75
"Akron, OH",10420,2013,2,128.81,-0.75
"Akron, OH",10420,2013,3,129.41,-0.79
"Akron, OH",10420,2013,4,130.32,-0.85
"Akron, OH",10420,2014,1,128.7,-0.9
"Akron, OH",10420,2014,2,132.23,-0.86
"Akron, OH",10420,2014,3,134.84,-0.87
"Akron, OH",10420,2014,4,134.7,-0.9
"Akron, OH",10420,2015,1,134.85,-0.91
"Akron, OH",10420,2015,2,139.02,-0.93
"Akron, OH",10420,2015,3,136.8,-0.91
"Akron, OH",10420,2015,4,140.29,-0.96
"Akron, OH",10420,2016,1,139.12,-0.96
"Akron, OH",10420,2016,2,141.87,-0.95
"Akron, OH",10420,2016,3,143.32,-0.92
"Akron, OH",10420,2016,4,142.48,-0.95
"Akron, OH",10420,2017,1,143.74,-1.04
"Akron, OH",10420,2017,2,148.25,-1
"Akron, OH",10420,2017,3,149.31,-0.98
"Akron, OH",10420,2017,4,150.6,-1
"Akron, OH",10420,2018,1,151.16,-1.09
"Akron, OH",10420,2018,2,153.66,-0.97
"Akron, OH",10420,2018,3,158.59,-0.99
"Akron, OH",10420,2018,4,157.14,-1
"Akron, OH",10420,2019,1,159.12,-1.06
"Akron, OH",10420,2019,2,163.23,-0.99
"Akron, OH",10420,2019,3,164.42,-0.99
"Akron, OH",10420,2019,4,166.92,-1.02
"Akron, OH",10420,2020,1,167.77,-1.05
"Akron, OH",10420,2020,2,169.85,-0.98
"Akron, OH",10420,2020,3,173.7,-1
"Akron, OH",10420,2020,4,178.48,-1.03
"Albany, GA",10500,1975,1,-,-
"Albany, GA",10500,1975,2,-,-
"Albany, GA",10500,1975,3,-,-
"Albany, GA",10500,1975,4,-,-
"Albany, GA",10500,1976,1,-,-
"Albany, GA",10500,1976,2,-,-
"Albany, GA",10500,1976,3,-,-
"Albany, GA",10500,1976,4,-,-
"Albany, GA",10500,1977,1,-,-
"Albany, GA",10500,1977,2,-,-
"Albany, GA",10500,1977,3,-,-
"Albany, GA",10500,1977,4,-,-
"Albany, GA",10500,1978,1,-,-
"Albany, GA",10500,1978,2,-,-
"Albany, GA",10500,1978,3,-,-
"Albany, GA",10500,1978,4,-,-
"Albany, GA",10500,1979,1,-,-
"Albany, GA",10500,1979,2,-,-
"Albany, GA",10500,1979,3,-,-
"Albany, GA",10500,1979,4,-,-
"Albany, GA",10500,1980,1,-,-
"Albany, GA",10500,1980,2,-,-
"Albany, GA",10500,1980,3,-,-
"Albany, GA",10500,1980,4,-,-
"Albany, GA",10500,1981,1,-,-
"Albany, GA",10500,1981,2,-,-
"Albany, GA",10500,1981,3,-,-
"Albany, GA",10500,1981,4,-,-
"Albany, GA",10500,1982,1,-,-
"Albany, GA",10500,1982,2,-,-
"Albany, GA",10500,1982,3,-,-
"Albany, GA",10500,1982,4,-,-
"Albany, GA",10500,1983,1,-,-
"Albany, GA",10500,1983,2,-,-
"Albany, GA",10500,1983,3,-,-
"Albany, GA",10500,1983,4,-,-
"Albany, GA",10500,1984,1,-,-
"Albany, GA",10500,1984,2,-,-
"Albany, GA",10500,1984,3,-,-
"Albany, GA",10500,1984,4,-,-
"Albany, GA",10500,1985,1,-,-
"Albany, GA",10500,1985,2,-,-
"Albany, GA",10500,1985,3,-,-
"Albany, GA",10500,1985,4,-,-
"Albany, GA",10500,1986,1,84.43,-1.8
"Albany, GA",10500,1986,2,84.66,-1.6
"Albany, GA",10500,1986,3,88.8,-1.82
"Albany, GA",10500,1986,4,86.48,-1.78
"Albany, GA",10500,1987,1,87.09,-1.69
"Albany, GA",10500,1987,2,87.77,-1.92
"Albany, GA",10500,1987,3,86.83,-1.96
"Albany, GA",10500,1987,4,84.67,-2.74
"Albany, GA",10500,1988,1,89.66,-2.55
"Albany, GA",10500,1988,2,88.1,-2.36
"Albany, GA",10500,1988,3,88.63,-3.29
"Albany, GA",10500,1988,4,88.37,-2.34
"Albany, GA",10500,1989,1,82.67,-2.38
"Albany, GA",10500,1989,2,88.55,-2.11
"Albany, GA",10500,1989,3,87.02,-2.23
"Albany, GA",10500,1989,4,89.6,-2.67
"Albany, GA",10500,1990,1,87.1,-2.33
"Albany, GA",10500,1990,2,90.32,-2.14
"Albany, GA",10500,1990,3,93.79,-2.16
"Albany, GA",10500,1990,4,89.83,-2.27
"Albany, GA",10500,1991,1,91.33,-2.67
"Albany, GA",10500,1991,2,90.05,-2
"Albany, GA",10500,1991,3,93.4,-2.09
"Albany, GA",10500,1991,4,89.94,-1.89
"Albany, GA",10500,1992,1,92.43,-1.71
"Albany, GA",10500,1992,2,93.06,-1.84
"Albany, GA",10500,1992,3,94.2,-1.75
"Albany, GA",10500,1992,4,94.71,-1.74
"Albany, GA",10500,1993,1,95.82,-2.05
"Albany, GA",10500,1993,2,96.26,-1.74
"Albany, GA",10500,1993,3,97.06,-1.85
"Albany, GA",10500,1993,4,96.99,-1.73
"Albany, GA",10500,1994,1,96.92,-1.93
"Albany, GA",10500,1994,2,97.4,-2.03
"Albany, GA",10500,1994,3,101.15,-2.09
"Albany, GA",10500,1994,4,99.63,-2.09
"Albany, GA",10500,1995,1,100,0
"Albany, GA",10500,1995,2,101.67,-2
"Albany, GA",10500,1995,3,102.6,-1.83
"Albany, GA",10500,1995,4,104.7,-1.83
"Albany, GA",10500,1996,1,104.39,-1.89
"Albany, GA",10500,1996,2,106.82,-1.94
"Albany, GA",10500,1996,3,108.83,-1.97
"Albany, GA",10500,1996,4,108.1,-1.99
"Albany, GA",10500,1997,1,109.55,-2.06
"Albany, GA",10500,1997,2,110.12,-1.99
"Albany, GA",10500,1997,3,111.19,-2.02
"Albany, GA",10500,1997,4,114.54,-2.09
